video_id,level,author,text,likeCount,publishedAt,replyCount,elm_path,sentiment,y_pos,hour
u_bwk8xMOeI,top,@bethbianuni1544,Baby just say Prenup 🤭,0,2025-08-26 18:29:15+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,reply,@mindyt5557,Only if the house is 2 million so that he can pay 50%...😂😂😂,0,2025-08-26 18:29:16+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@MolonLabe1776,There'll be a break up song about him within a year..,1,2025-08-26 18:29:16+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@becki590,I'm not crying your crying,0,2025-08-26 18:29:19+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@jimwesson7896,Just be happy for them and leave them alone.,14,2025-08-26 18:29:21+00:00,1,central,positive,1,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@KeepFocus5,Who cares 😅😂😅😅,1,2025-08-26 18:29:23+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@savannahtropix615,Cute couple !🎉❤,1,2025-08-26 18:29:23+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@Bilko-kd2sm,candlesticks make a nice gift,0,2025-08-26 18:29:24+00:00,0,central,neutral,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,reply,@deppumalik7634,swifties lets prepare for the wedding guysss❤❤😊😊🎉🎉,0,2025-08-26 18:29:30+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@jiyounglee6150,🐝 best friends as they look forward of the wedding day... happy 4 you guys...😊,0,2025-08-26 18:29:33+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@knh1939,Pics are on their Instagram,1,2025-08-26 18:29:51+00:00,0,central,neutral,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,reply,@x92Vendetta,😂 She'll have a new break up album out by xmas,2,2025-08-26 18:29:54+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@hipnoe6279,The breakup song on this one is gonna be crazy,0,2025-08-26 18:29:56+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@jimfitz1432,Way to ring it Travis….and not a moment to soon….you caught her  just in time as she enters her geriatric pregnancy years.  Well done ….,0,2025-08-26 18:29:58+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@djanderson8953,lol. Sorry man,0,2025-08-26 18:30:03+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@DyslexicLemonz,This wedding is brought to you by phizer. 😂 I wish them a happy 5-10 years. Thats the hollywood average.😂😂😂,1,2025-08-26 18:30:12+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@LaszloVarga-m7w,"Nobody cares 😂 ,next is a divorce. 😊",3,2025-08-26 18:30:17+00:00,1,peripheral,negative,0,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,top,@t206kid,F em both,1,2025-08-26 18:30:19+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@PSFrench_fry13,ssooooo Happy for her 😭😭❤️❤️❤️,3,2025-08-26 18:30:24+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@debrawalkermeyer9109,Congrats to Taylor and Travis! You both deserve much happiness. Your ring is exquisite. ❤❤,17,2025-08-26 18:30:25+00:00,3,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@frankharris6136,The snow queen took zaddy from the sister's!!!!!!!!,0,2025-08-26 18:30:28+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,top,@roysol1101,🤦🏻🤦🏻🤦🏻 OooBoyyyy thats a break up song waitg 2 happen.... Run man Run 🏃🏻🏃🏻🏃🏻 while u can... Dont say we didn't warn you 🥺🤦🏻🥺🤦🏻,0,2025-08-26 18:30:28+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@joshuakampamba9061,What !!! She was supposed to marry me 😭😭,0,2025-08-26 18:30:31+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,reply,@huehuehue-x3c,haahahahahahahahahah what?,4,2025-08-26 18:30:31+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,reply,@jorriem,Do it. People did that when my husband and I married almost 50 years ago. Must have been good luck. Most of them have been married and divorced multiple times and are alone now. Good luck!,3,2025-08-26 18:30:34+00:00,0,central,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@farouk7336,"I had bacon, eggs with toast and a cup of coffee for breakfast.",208,2025-08-26 18:30:38+00:00,42,central,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@pamelademetrulias6524,Who cares!,0,2025-08-26 18:30:40+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@michaelboykin9881,I can die happy now. That was by biggest concern. Blahahahaha,0,2025-08-26 18:30:42+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@andyadamss,When a republican and a Democrat get married. I am glad these 2 were able to put their political beliefs aside,0,2025-08-26 18:30:44+00:00,0,central,positive,1,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@joshuakampamba9061,❤❤❤❤🇿🇲,0,2025-08-26 18:30:45+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@Tom-ym7bm,Best Wishes  💍 🎩  Romantic love ❤️,0,2025-08-26 18:30:47+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@LiberianKing,That like the 20 d that been in her they will break up in a year lol,9,2025-08-26 18:30:47+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@Bessie66,About time !❤,1,2025-08-26 18:30:49+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@CatherineHarris-rl6tv,IM SO HAPPYYYYY,0,2025-08-26 18:31:00+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@michaelfoubister4339,"God bless, Taylor Travis the best for the future. I'm so glad you both found true love !!!!!!",0,2025-08-26 18:31:01+00:00,1,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@Good_ol_Butch,"Naw, 12 is their age mentality...",0,2025-08-26 18:31:02+00:00,0,central,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@poopshipdestroyer6634,taylor swolt,0,2025-08-26 18:31:09+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@lekshmisaji3421,Finally finally finalllllyyyyyy,0,2025-08-26 18:31:12+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@akaliotp6766,Ill give it a hear beforr she turns into her 50th ex and makes 20 songs abt him,0,2025-08-26 18:31:15+00:00,0,central,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@dr.manhattan6278,"Someone needs to interview Travis kelce's ex. They were a thing for fives years, and he never proposed to her. 😂",1,2025-08-26 18:31:21+00:00,0,central,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@prettychrissy,Awww 🥰 Congratulations ❤❤❤❤❤😍😍😍😍🙌🏽💗💗💗💍,0,2025-08-26 18:31:22+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,reply,@suzannev12,"Oh, now I know you're jealous. You've been posting this all over. You never would've had a chance anyway, my guy..",2,2025-08-26 18:31:24+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@samsmomm,Gag.,0,2025-08-26 18:31:25+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@wetrider97,Better him than me,0,2025-08-26 18:31:29+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@joep2623,Who cares,1,2025-08-26 18:31:29+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@GD-tn3ez,"Oh, she's about to take her next break up album to a whole new level!",2,2025-08-26 18:31:29+00:00,1,central,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@akaliotp6766,She's been ran through how is she the catch?,7,2025-08-26 18:31:32+00:00,0,central,negative,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@HarveyVargas-k7b,"REALLY!!  Who cares, it's all a P.R. Stunt. 😅",0,2025-08-26 18:31:37+00:00,0,central,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@bamamama-ws7kp,I couldn't care less. Here I am dying of infection from rotting teeth. I just need $4000 to fix my whole mouth and these MF spend that much one 1 outfit.,0,2025-08-26 18:31:40+00:00,0,central,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@USMC-Sniper-0137,WHO REALLY CARES unless you are a KAREN.............,14,2025-08-26 18:31:42+00:00,3,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@michaelboykin9881,"All you Swifties hate the rich, but live these two. Explain that",0,2025-08-26 18:31:46+00:00,0,central,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@joshuakampamba9061,What !!! She was supposed to marry me 😭😭 Anyway happy for you guys ❤❤❤,0,2025-08-26 18:31:52+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@errilocale,Sure they'll be divorced in 2 yrs. Taylor makes bad decisions.,10,2025-08-26 18:31:53+00:00,1,central,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@KennethThompson-l1q,So?,0,2025-08-26 18:31:53+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@panseyfradieu2693,So Beautiful. ❤,0,2025-08-26 18:32:00+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@DyslexicLemonz,​​@@camrontoney577 like a shishkabob.😂😂😂😂,5,2025-08-26 18:32:00+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,reply,@AComello-jw2hh,All the money he has and he 'settles' for her  Hilarious,1,2025-08-26 18:32:02+00:00,0,central,negative,0,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,top,@Trickster-c2i,Incel trigger warning. Here come the nasty comments.,0,2025-08-26 18:32:05+00:00,0,central,negative,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@IsiahTaylor-i4g,Yay!,0,2025-08-26 18:32:06+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@Tizme65,I found myself smiling and feeling so much joy for them.Congradulatons❤❤❤❤❤,1,2025-08-26 18:32:10+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@a3900-v6d,This is like the 15th dude.......,2,2025-08-26 18:32:12+00:00,1,central,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@user-dw1sr5hy1z,"So, Travis will not have his own break-up song? The other 50 Taylor's ex  had one",6,2025-08-26 18:32:15+00:00,1,central,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@nafe3.learngood810,Started qcreaming as a crazy person and cried shit😊😅,0,2025-08-26 18:32:19+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@WeekOldCorpse,Nobody cares when there are the Epstein files and g3nocide happening,0,2025-08-26 18:32:19+00:00,0,central,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@jennkaminski4343,I been waiting for this dayy,2,2025-08-26 18:32:23+00:00,1,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@CarrieJo5916,Engaged doesn't mean married. New album coming out. Nice publicity! Shes a smart business woman!,8,2025-08-26 18:32:23+00:00,2,central,negative,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@urfav-o4p,finally after what feels like forever  years tay finally finds a man who treats her right,14,2025-08-26 18:32:23+00:00,3,peripheral,positive,1,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@MikaelaSimone,I hope she gets a prenup,0,2025-08-26 18:32:25+00:00,0,central,neutral,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@sevenmiller9042,No one cares,1,2025-08-26 18:32:28+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@oddballskull1941,Oh just in time for football gee what a coincidence,0,2025-08-26 18:32:29+00:00,1,central,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@SarahWittman,"I don't like Taylor Swift nor her music, and I don't know why this is on the nationsl news.  Stupid!  They aren't royalty.",0,2025-08-26 18:32:31+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@chrisflounders4390,So how many more months until we hear a new song from her about this terrible relationship and what a horrible guy he was. ?,8,2025-08-26 18:32:32+00:00,1,peripheral,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@Suq9sz,Here we go  Taylor pls hire me 😅❤,0,2025-08-26 18:32:33+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,reply,@suzannev12,@@JohnFranklin-l6v Aw...poor John.,0,2025-08-26 18:32:34+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@akaliotp6766,No.,1,2025-08-26 18:32:35+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@lour5802,Witch 🧙‍♀️ 🪄 🧹 🧙‍♀️,0,2025-08-26 18:32:35+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,top,@danielroberts6212,no one cares,0,2025-08-26 18:32:37+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@Beverly-b3n,Who cares??!!!!,0,2025-08-26 18:32:44+00:00,1,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@annfuria9376,"I’m so happy for you!  Sometimes it takes time to find the right person. I didn’t find my soulmate until I was 58. We have been together 6 years now. Yes, I’m an almost 65 yr old grandma that listens to and loves Taylor Swift. Also a huge football fan. To congratulations to you both. I love seeing Taylor root Travis on in his games!  You go girl and keep supporting your man all you can and I’m sure he supports you as well!  I’m so happy for you. I cried when I heard the news!",75,2025-08-26 18:32:45+00:00,6,peripheral,positive,1,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@sheilareed5689,"Congratulation, so Hsppy for you two, ❤️  God Bless You all.  Such a beautiful couple ❤.",1,2025-08-26 18:32:47+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,top,@musicthatmademe...9929,"Grocery prices are going up. No medicare. No Epstein files. No tourists visiting, Vegas is dead. Tax cuts for the billionaires. Tariff taxes on maga folk to absorb. Trump's made $2bn since taking office. When will you start questioning why??",0,2025-08-26 18:32:50+00:00,0,central,negative,0,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,reply,@Trickster-c2i,Trump does,0,2025-08-26 18:32:50+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@ARLENEFernandez-g6v,Who gives a crap,0,2025-08-26 18:32:51+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@JonathonHillsMusic,Nobody cares,0,2025-08-26 18:32:51+00:00,1,peripheral,negative,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@jjj-hs7tk,Taylor Swift is useless af for society.,0,2025-08-26 18:32:53+00:00,0,central,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@triciabiery,So happy for them!!!,0,2025-08-26 18:32:53+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@tannershane6491,I’m having healthy bms,0,2025-08-26 18:32:55+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@birdy1numnum,*why would they go and do that to their relationship?!?!*,0,2025-08-26 18:32:58+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@runrafarunthebestintheworld,Nope they are a match.,2,2025-08-26 18:32:59+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@ericbassett6389,I didn’t think Travis Kelce could be so stupid. She’ll bring you down like she did all the other men in her life. What a dummy.,0,2025-08-26 18:33:01+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@miked815,Omg who cares? How did i end up on this video? People obsessed with celebrities are proven to have lower than average IQ.,3,2025-08-26 18:33:01+00:00,1,central,negative,0,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,top,@6thSenseJunkie,Couldn’t give 2 F’s about this.,20,2025-08-26 18:33:04+00:00,10,peripheral,negative,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@cliotise,I don't know what he sees in her.  She isn't even pretty.   Watch them end up in a divorce 😮,1,2025-08-26 18:33:06+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@Steven-pv1xr,LIKE ANYONE GIVES A $$HIT. THEY ARE TWO DAM KEFTIST DOGG$HIT.  LIKE ALL DEMS THEY ARE PSYCOTIC NUTTBALL BA$TARD$$,0,2025-08-26 18:33:06+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,top,@janetramon7087,Seriously FOX. Who cares. Lol,3,2025-08-26 18:33:10+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@DyslexicLemonz,That's generous 😂,2,2025-08-26 18:33:19+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@nnsense1,why tf is this on my feed lmao,12,2025-08-26 18:33:19+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@jaynebuttler1264,Who cares 😂😑😂,0,2025-08-26 18:33:20+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@geneawisea2708,Climate Hypocrites Supreme,0,2025-08-26 18:33:22+00:00,0,central,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@susantretakis9915,"If there was ever a couple I wish love, joy and all the best - it is this couple.",0,2025-08-26 18:33:22+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@LaurenSellsGeorgia,Congrats!!💘,0,2025-08-26 18:33:23+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@SpikeTheWolf,Another break up song coming,8,2025-08-26 18:33:23+00:00,2,peripheral,neutral,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@JennaRiddle,Congratulations for your engagement Travis and Taylor! We’re so very happy for you! 🎊🎉💕💞,14,2025-08-26 18:33:24+00:00,1,peripheral,positive,1,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,top,@TheDreadknoxx,🥱,2,2025-08-26 18:33:25+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@wolfbornofficial,I mean congrats to them but the fact I found this news out from a fucking Fortnite news account is just fucking sad 💀🥀,0,2025-08-26 18:33:27+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@courtw3231,Oh noo… ravens you know what to do this time…👀,1,2025-08-26 18:33:29+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,reply,@cliotise,She isn't even pretty. 😮,0,2025-08-26 18:33:32+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@boterogusi,She's about to break up with him in 3... 2... 1...,13,2025-08-26 18:33:34+00:00,1,peripheral,negative,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@amlomer8132,All celebrities are getting engaged as if it's a trend 😅,0,2025-08-26 18:33:37+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@Isoldeytu,"That’s the football man, right?",0,2025-08-26 18:33:39+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@Jacobeeez,How convenient that her new album is out soon 😂,12,2025-08-26 18:33:41+00:00,1,peripheral,neutral,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@roselynpacis8956,Yay! Congratulations 🎉,0,2025-08-26 18:33:43+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@foxtrotjulietbravo6167,He's an idiot.,0,2025-08-26 18:33:45+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@idajones72,Pray they find their spiritual connection.  Those goosebumps probably will not be 24/7 forever.,2,2025-08-26 18:33:47+00:00,2,central,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@jessepaynter3752,​@MargaretScott-h3k nah.,0,2025-08-26 18:33:47+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@WithinPerspective-vq1yf,Who cares....people get engaged everyday. They'll be divorced soon so she can write the next album.,0,2025-08-26 18:33:50+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@andrews6013,No one with brain cells cares,0,2025-08-26 18:33:53+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@jay1live422,He will once again be playing like Shit this season,3,2025-08-26 18:33:55+00:00,5,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@latoyaboyce9902,So happy for them! Congrats,0,2025-08-26 18:33:57+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@miked815,"Such a loser comment.... she's terrible, hardly a catch.",0,2025-08-26 18:33:58+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@pinjam100,Uggggghhhhhhhh who cares,1,2025-08-26 18:33:59+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@ArmageddonIsHere,Keep it real… Remember this is boyfriend #14!,8,2025-08-26 18:34:03+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@birdy1numnum,*Oh noooo!! Why would they do that to thier relationship?!*,1,2025-08-26 18:34:03+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@samueldoss2464,That poor dumb bastard! She is a 6 at best.,1,2025-08-26 18:34:05+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@DyslexicLemonz,20$ she still writes about break ups.😂,0,2025-08-26 18:34:05+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@debrahjean0927,Congratulations 🎊🎉,0,2025-08-26 18:34:05+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@irishdevil1490,"Who gives a fuck about this, regular people have more important things to think about.  Dumbass shit",0,2025-08-26 18:34:06+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@randypotter7595,Fast?? They’ve been basically inseparable for almost two years.,5,2025-08-26 18:34:15+00:00,0,central,neutral,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@James-xy7ot,I hope they go the way of Kobe,0,2025-08-26 18:34:18+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@margiemachado4951,Congratulations!!! ❤,0,2025-08-26 18:34:21+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@Dianne-n9f,Who cares??? Taylor Swift is Satan's BIMBO...,1,2025-08-26 18:34:22+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@Daniel_B_23,Literally no one cares! What a waste of human.,2,2025-08-26 18:34:25+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@Turg_,"I thought they did this like six years ago, who cares",0,2025-08-26 18:34:29+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@jeffpaton9667,"Perhaps a fluke will defy parenthood, and their children will have some talent!",0,2025-08-26 18:34:34+00:00,0,central,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@pinkysunshine2423,That's a marriage and hopefully soon family that WILL LAST FOREVER not divorce.,5,2025-08-26 18:34:43+00:00,3,central,positive,1,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@plezmybob,What a waste!,1,2025-08-26 18:34:50+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@JRK624,Congratz🎉,0,2025-08-26 18:34:55+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@robynthayer3987,Congratulations!! 🎉🎊❤,0,2025-08-26 18:34:57+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@LegendaryPrincess12,Congratulations! 🎉🎉🎉🎉🎉🎉,0,2025-08-26 18:35:00+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,reply,@JohnFranklin-l6v,@@suzannev12 aww come on like you really care. I bet you get an invite 😂😂😂,2,2025-08-26 18:35:04+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
IMTwP8-ARjc,top,@thesparrowcampbellshow,2 years of dating is perfect.,9,2025-08-26 18:35:09+00:00,0,central,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@MattDuran-d4l,No one  Fucking Cares,1,2025-08-26 18:35:11+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
NUPPlCFbzR4,top,@JohnDough-z6i,Travis is her next song I give it a year and a half,17,2025-08-26 18:35:16+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,reply,@WilliamFlower-z7i,Jacob your just jealous  because  its not you,5,2025-08-26 18:35:16+00:00,0,peripheral,negative,0,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,top,@NankerPhelge65,Why isnt Fox announcing my engagement to Sydney Sweeney ???,5,2025-08-26 18:35:20+00:00,0,peripheral,neutral,0,2025-08-26 18:00:00+00:00
u_bwk8xMOeI,top,@Elle-Chung,Blake Lively is frantically working on a wedding dress line right now 😂 #JusticeforJustin,0,2025-08-26 18:35:21+00:00,1,peripheral,neutral,0,2025-08-26 18:00:00+00:00
k8OkXhYQZeE,reply,@stephenoconnor4029,Her fans do.,0,2025-08-26 18:35:22+00:00,0,peripheral,positive,1,2025-08-26 18:00:00+00:00
